user_id,RFM Score,Segment
27343,211,Hibernating customers
27344,435,Loyal
27345,311,New Customers
27347,533,Potential Loyalist
27348,244,At Risk
27349,555,Champions
27350,341,Potential Loyalist
27351,354,Loyal
27352,414,Promising
27354,233,Hibernating customers
27356,334,Need Attention
27357,115,Cannot Lose Them
27359,315,Promising
27360,331,About To Sleep
27361,334,Need Attention
27362,212,Hibernating customers
27365,535,Need Attention
27366,413,Promising
27368,455,Champions
27369,315,Promising
27370,335,Loyal
27371,114,Cannot Lose Them
27372,114,Cannot Lose Them
27373,231,About To Sleep
27373,231,Hibernating customers
27376,215,Cannot Lose Them
27377,314,Promising
27378,434,Need Attention
27379,431,Potential Loyalist
27381,543,Loyal
27383,135,At Risk
27384,444,Loyal
27385,543,Loyal
27387,532,Potential Loyalist
27388,232,Hibernating customers
27390,445,Champions
27391,253,At Risk
27392,413,Promising
27393,231,About To Sleep
27393,231,Hibernating customers
27395,113,Cannot Lose Them
27396,551,Potential Loyalist
27397,214,Cannot Lose Them
27398,532,Potential Loyalist
27399,132,Hibernating customers
27400,332,Hibernating customers
27401,415,Promising
27402,231,About To Sleep
27402,231,Hibernating customers
27403,534,Need Attention
27406,111,Lost customers
27407,412,New Customers
27408,534,Need Attention
27411,214,Cannot Lose Them
27412,443,Need Attention
27413,535,Need Attention
27414,233,Hibernating customers
27415,554,Champions
27416,431,Potential Loyalist
27417,553,Potential Loyalist
27418,334,Need Attention
27419,334,Need Attention
27420,441,Potential Loyalist
27421,342,Potential Loyalist
27422,413,Promising
27423,244,At Risk
27424,514,Promising
27425,132,Hibernating customers
27427,544,Champions
27429,441,Potential Loyalist
27430,444,Loyal
27431,432,Potential Loyalist
27432,313,Promising
27433,112,Lost customers
27434,311,New Customers
27435,311,New Customers
27436,512,New Customers
27437,215,Cannot Lose Them
27439,415,Promising
27440,342,Potential Loyalist
27441,454,Champions
27443,333,Potential Loyalist
27444,442,Potential Loyalist
27445,215,Cannot Lose Them
27446,415,Promising
27447,233,Hibernating customers
27449,211,Hibernating customers
27452,345,Loyal
27453,333,Potential Loyalist
27454,431,Potential Loyalist
27455,335,Loyal
27456,451,Potential Loyalist
27457,112,Lost customers
27458,211,Hibernating customers
27459,111,Lost customers
27460,552,Potential Loyalist
27461,114,Cannot Lose Them
27462,341,Potential Loyalist
27463,544,Champions
27464,345,Loyal
27465,134,At Risk
27466,212,Hibernating customers
27467,414,Promising
27470,233,Hibernating customers
27471,551,Potential Loyalist
27473,213,About To Sleep
27474,132,Hibernating customers
27475,132,Hibernating customers
27476,113,Cannot Lose Them
27477,542,Potential Loyalist
27478,211,Hibernating customers
27479,215,Cannot Lose Them
27480,243,At Risk
27481,331,About To Sleep
27482,434,Need Attention
27483,334,Need Attention
27485,513,Promising
27486,135,At Risk
27487,412,New Customers
27488,545,Champions
27489,532,Potential Loyalist
27490,453,Potential Loyalist
27491,431,Potential Loyalist
27492,353,Potential Loyalist
27493,531,Potential Loyalist
27494,212,Hibernating customers
27496,132,Hibernating customers
27497,212,Hibernating customers
27498,341,Potential Loyalist
27499,144,Cannot Lose Them
27500,111,Lost customers
27502,314,Promising
27503,113,Cannot Lose Them
27504,331,About To Sleep
27506,342,Potential Loyalist
27507,411,New Customers
27508,215,Cannot Lose Them
27510,111,Lost customers
27511,413,Promising
27512,554,Champions
27513,515,Promising
27515,354,Loyal
27516,332,Hibernating customers
27517,113,Cannot Lose Them
27518,545,Champions
27520,235,At Risk
27521,113,Cannot Lose Them
27522,133,At Risk
27523,115,Cannot Lose Them
27525,135,At Risk
27526,514,Promising
27528,452,Potential Loyalist
27529,111,Lost customers
27531,312,About To Sleep
27532,312,About To Sleep
27533,533,Potential Loyalist
27534,453,Potential Loyalist
27535,311,New Customers
27536,432,Potential Loyalist
27537,233,Hibernating customers
27538,111,Lost customers
27540,544,Champions
27542,114,Cannot Lose Them
27543,115,Cannot Lose Them
27544,114,Cannot Lose Them
27545,345,Loyal
27546,532,Potential Loyalist
27548,433,Potential Loyalist
27549,115,Cannot Lose Them
27550,214,Cannot Lose Them
27552,335,Loyal
27553,234,At Risk
27554,334,Need Attention
27555,214,Cannot Lose Them
27556,132,Hibernating customers
27557,313,Promising
27558,433,Potential Loyalist
27559,113,Cannot Lose Them
27561,512,New Customers
27562,311,New Customers
27564,541,Potential Loyalist
27565,334,Need Attention
27566,432,Potential Loyalist
27567,111,Lost customers
27568,312,About To Sleep
27569,435,Loyal
27570,212,Hibernating customers
27571,113,Cannot Lose Them
27572,212,Hibernating customers
27573,215,Cannot Lose Them
27574,112,Lost customers
27575,554,Champions
27577,513,Promising
27578,431,Potential Loyalist
27579,212,Hibernating customers
27580,312,About To Sleep
27582,413,Promising
27583,234,At Risk
27584,412,New Customers
27585,515,Promising
27587,112,Lost customers
27588,445,Champions
27589,542,Potential Loyalist
27592,433,Potential Loyalist
27593,535,Need Attention
27594,112,Lost customers
27595,532,Potential Loyalist
27596,434,Need Attention
27597,511,New Customers
27598,311,New Customers
27600,415,Promising
27601,444,Loyal
27602,553,Potential Loyalist
27603,115,Cannot Lose Them
27604,434,Need Attention
27605,415,Promising
27607,455,Champions
27608,531,Potential Loyalist
27609,212,Hibernating customers
27610,211,Hibernating customers
27612,114,Cannot Lose Them
27613,354,Loyal
27614,135,At Risk
27615,431,Potential Loyalist
27616,515,Promising
27617,331,About To Sleep
27618,343,Need Attention
27619,435,Loyal
27620,335,Loyal
27624,413,Promising
27625,235,At Risk
27626,111,Lost customers
27627,553,Potential Loyalist
27628,433,Potential Loyalist
27629,445,Champions
27631,131,Lost customers
27632,111,Lost customers
27633,335,Loyal
27634,315,Promising
27637,535,Need Attention
27639,333,Potential Loyalist
27640,134,At Risk
27641,335,Loyal
27642,444,Loyal
27643,332,Hibernating customers
27644,515,Promising
27645,432,Potential Loyalist
27646,514,Promising
27648,454,Champions
27650,512,New Customers
27651,551,Potential Loyalist
27652,413,Promising
27653,414,Promising
27654,413,Promising
27655,412,New Customers
27656,543,Loyal
27657,432,Potential Loyalist
27658,513,Promising
27659,414,Promising
27660,445,Champions
27661,114,Cannot Lose Them
27662,242,At Risk
27663,515,Promising
27664,232,Hibernating customers
27665,311,New Customers
27666,241,About To Sleep
27666,241,Hibernating customers
27667,335,Loyal
27668,434,Need Attention
27669,334,Need Attention
27670,215,Cannot Lose Them
27672,314,Promising
27673,115,Cannot Lose Them
27675,511,New Customers
27676,331,About To Sleep
27677,434,Need Attention
27678,111,Lost customers
27681,415,Promising
27682,343,Need Attention
27684,532,Potential Loyalist
27685,553,Potential Loyalist
27686,215,Cannot Lose Them
27689,315,Promising
27690,355,Loyal
27691,234,At Risk
27692,444,Loyal
27693,513,Promising
27695,534,Need Attention
27696,533,Potential Loyalist
27697,211,Hibernating customers
27699,132,Hibernating customers
27700,412,New Customers
27702,543,Loyal
27703,112,Lost customers
27704,114,Cannot Lose Them
27705,433,Potential Loyalist
27707,212,Hibernating customers
27709,433,Potential Loyalist
27710,255,At Risk
27711,343,Need Attention
27712,312,About To Sleep
27713,115,Cannot Lose Them
27714,235,At Risk
27715,335,Loyal
27716,332,Hibernating customers
27717,444,Loyal
27718,311,New Customers
27719,115,Cannot Lose Them
27720,235,At Risk
27721,534,Need Attention
27723,511,New Customers
27724,215,Cannot Lose Them
27725,453,Potential Loyalist
27726,314,Promising
27727,314,Promising
27728,453,Potential Loyalist
27729,354,Loyal
27731,453,Potential Loyalist
27732,555,Champions
27734,535,Need Attention
27735,312,About To Sleep
27736,231,About To Sleep
27736,231,Hibernating customers
27737,213,About To Sleep
27738,131,Lost customers
27739,532,Potential Loyalist
27740,232,Hibernating customers
27741,445,Champions
27742,233,Hibernating customers
27743,111,Lost customers
27744,213,About To Sleep
27745,134,At Risk
27746,312,About To Sleep
27748,415,Promising
27749,132,Hibernating customers
27751,134,At Risk
27752,232,Hibernating customers
27754,112,Lost customers
27755,312,About To Sleep
27756,313,Promising
27757,532,Potential Loyalist
27759,133,At Risk
27760,511,New Customers
27762,115,Cannot Lose Them
27763,313,Promising
27764,214,Cannot Lose Them
27765,433,Potential Loyalist
27766,414,Promising
27768,413,Promising
27769,215,Cannot Lose Them
27770,312,About To Sleep
27772,553,Potential Loyalist
27774,435,Loyal
27775,112,Lost customers
27776,111,Lost customers
27777,131,Lost customers
27780,215,Cannot Lose Them
27782,114,Cannot Lose Them
27784,215,Cannot Lose Them
27785,112,Lost customers
27786,544,Champions
27788,311,New Customers
27789,442,Potential Loyalist
27790,431,Potential Loyalist
27792,211,Hibernating customers
27793,232,Hibernating customers
27794,341,Potential Loyalist
27795,211,Hibernating customers
27796,115,Cannot Lose Them
27799,531,Potential Loyalist
27800,431,Potential Loyalist
27801,541,Potential Loyalist
27802,541,Potential Loyalist
27806,444,Loyal
27807,313,Promising
27808,114,Cannot Lose Them
27809,111,Lost customers
27811,342,Potential Loyalist
27812,433,Potential Loyalist
27813,332,Hibernating customers
27814,253,At Risk
27815,113,Cannot Lose Them
27816,442,Potential Loyalist
27818,314,Promising
27821,451,Potential Loyalist
27824,514,Promising
27826,344,Loyal
27828,212,Hibernating customers
27829,115,Cannot Lose Them
27832,134,At Risk
27833,414,Promising
27834,413,Promising
27836,511,New Customers
27838,113,Cannot Lose Them
27840,113,Cannot Lose Them
27843,511,New Customers
27844,234,At Risk
27845,114,Cannot Lose Them
27848,435,Loyal
27849,331,About To Sleep
27851,534,Need Attention
27852,514,Promising
27853,534,Need Attention
27856,413,Promising
27857,114,Cannot Lose Them
27858,411,New Customers
27859,335,Loyal
27860,514,Promising
27862,111,Lost customers
27863,553,Potential Loyalist
27864,552,Potential Loyalist
27865,415,Promising
27866,114,Cannot Lose Them
27867,542,Potential Loyalist
27868,531,Potential Loyalist
27869,444,Loyal
27871,111,Lost customers
27873,214,Cannot Lose Them
27876,214,Cannot Lose Them
27877,514,Promising
27878,435,Loyal
27879,543,Loyal
27880,112,Lost customers
27881,211,Hibernating customers
27882,135,At Risk
27883,212,Hibernating customers
27884,111,Lost customers
27885,533,Potential Loyalist
27886,243,At Risk
27887,432,Potential Loyalist
27888,213,About To Sleep
27889,112,Lost customers
27890,454,Champions
27891,215,Cannot Lose Them
27892,513,Promising
27893,413,Promising
27894,355,Loyal
27896,431,Potential Loyalist
27898,235,At Risk
27899,231,About To Sleep
27899,231,Hibernating customers
27900,111,Lost customers
27902,111,Lost customers
27905,455,Champions
27906,344,Loyal
27907,135,At Risk
27908,532,Potential Loyalist
27909,533,Potential Loyalist
27910,212,Hibernating customers
27911,354,Loyal
27912,332,Hibernating customers
27913,332,Hibernating customers
27915,211,Hibernating customers
27916,415,Promising
27919,535,Need Attention
27920,431,Potential Loyalist
27921,544,Champions
27922,133,At Risk
27923,414,Promising
27924,432,Potential Loyalist
27926,235,At Risk
27927,334,Need Attention
27928,132,Hibernating customers
27929,235,At Risk
27930,554,Champions
27931,115,Cannot Lose Them
27932,542,Potential Loyalist
27933,535,Need Attention
27934,435,Loyal
27935,443,Need Attention
27936,241,About To Sleep
27936,241,Hibernating customers
27937,315,Promising
27939,115,Cannot Lose Them
27940,144,Cannot Lose Them
27941,215,Cannot Lose Them
27942,332,Hibernating customers
27944,533,Potential Loyalist
27945,234,At Risk
27946,311,New Customers
27947,431,Potential Loyalist
27948,112,Lost customers
27949,513,Promising
27950,513,Promising
27951,133,At Risk
27952,342,Potential Loyalist
27953,235,At Risk
27954,115,Cannot Lose Them
27956,333,Potential Loyalist
27957,532,Potential Loyalist
27958,311,New Customers
27960,333,Potential Loyalist
27961,242,At Risk
27962,435,Loyal
27963,214,Cannot Lose Them
27964,345,Loyal
27965,242,At Risk
27967,435,Loyal
27968,542,Potential Loyalist
27969,114,Cannot Lose Them
27970,113,Cannot Lose Them
27971,113,Cannot Lose Them
27972,211,Hibernating customers
27973,211,Hibernating customers
27974,434,Need Attention
27976,113,Cannot Lose Them
27977,345,Loyal
27978,311,New Customers
27979,313,Promising
27981,532,Potential Loyalist
27982,311,New Customers
27983,513,Promising
27984,134,At Risk
27985,433,Potential Loyalist
27986,535,Need Attention
27987,332,Hibernating customers
27988,135,At Risk
27989,214,Cannot Lose Them
27990,533,Potential Loyalist
27991,514,Promising
27992,442,Potential Loyalist
27994,113,Cannot Lose Them
27995,113,Cannot Lose Them
27996,132,Hibernating customers
27997,455,Champions
27998,315,Promising
27999,414,Promising
28000,113,Cannot Lose Them
28001,145,At Risk
28002,211,Hibernating customers
28004,111,Lost customers
28006,114,Cannot Lose Them
28007,333,Potential Loyalist
28008,114,Cannot Lose Them
28009,332,Hibernating customers
28010,254,At Risk
28011,234,At Risk
28014,245,At Risk
28017,112,Lost customers
28019,231,About To Sleep
28019,231,Hibernating customers
28020,215,Cannot Lose Them
28021,112,Lost customers
28023,313,Promising
28024,111,Lost customers
28026,331,About To Sleep
28027,453,Potential Loyalist
28028,513,Promising
28029,115,Cannot Lose Them
28031,115,Cannot Lose Them
28035,412,New Customers
28036,111,Lost customers
28037,211,Hibernating customers
28038,214,Cannot Lose Them
28040,344,Loyal
28041,241,About To Sleep
28041,241,Hibernating customers
28042,212,Hibernating customers
28043,541,Potential Loyalist
28045,112,Lost customers
28047,354,Loyal
28049,455,Champions
28050,344,Loyal
28052,554,Champions
28053,333,Potential Loyalist
28054,514,Promising
28055,532,Potential Loyalist
28056,331,About To Sleep
28057,115,Cannot Lose Them
28058,113,Cannot Lose Them
28060,112,Lost customers
28062,211,Hibernating customers
28063,115,Cannot Lose Them
28064,345,Loyal
28065,232,Hibernating customers
28066,313,Promising
28067,455,Champions
28069,115,Cannot Lose Them
28070,241,About To Sleep
28070,241,Hibernating customers
28071,235,At Risk
28073,141,Lost customers
28074,115,Cannot Lose Them
28075,435,Loyal
28076,415,Promising
28077,355,Loyal
28078,111,Lost customers
28079,444,Loyal
28080,111,Lost customers
28081,112,Lost customers
28082,235,At Risk
28083,241,About To Sleep
28083,241,Hibernating customers
28084,531,Potential Loyalist
28086,444,Loyal
28089,114,Cannot Lose Them
28090,533,Potential Loyalist
28091,412,New Customers
28092,552,Potential Loyalist
28093,133,At Risk
28095,411,New Customers
28096,532,Potential Loyalist
28097,333,Potential Loyalist
28100,215,Cannot Lose Them
28102,434,Need Attention
28103,414,Promising
28104,111,Lost customers
28105,231,About To Sleep
28105,231,Hibernating customers
28106,215,Cannot Lose Them
28108,233,Hibernating customers
28109,133,At Risk
28110,111,Lost customers
28111,213,About To Sleep
28112,335,Loyal
28113,214,Cannot Lose Them
28114,211,Hibernating customers
28115,315,Promising
28116,315,Promising
28117,232,Hibernating customers
28119,111,Lost customers
28120,442,Potential Loyalist
28121,231,About To Sleep
28121,231,Hibernating customers
28124,111,Lost customers
28125,312,About To Sleep
28127,341,Potential Loyalist
28130,133,At Risk
28133,433,Potential Loyalist
28134,432,Potential Loyalist
28136,543,Loyal
28137,413,Promising
28138,115,Cannot Lose Them
28140,112,Lost customers
28141,434,Need Attention
28142,331,About To Sleep
28144,512,New Customers
28145,115,Cannot Lose Them
28147,133,At Risk
28149,112,Lost customers
28150,535,Need Attention
28151,211,Hibernating customers
28152,341,Potential Loyalist
28154,442,Potential Loyalist
28155,112,Lost customers
28156,114,Cannot Lose Them
28157,531,Potential Loyalist
28158,511,New Customers
28159,542,Potential Loyalist
28160,334,Need Attention
28161,243,At Risk
28162,331,About To Sleep
28163,535,Need Attention
28164,335,Loyal
28165,343,Need Attention
28166,231,About To Sleep
28166,231,Hibernating customers
28170,542,Potential Loyalist
28173,244,At Risk
28174,114,Cannot Lose Them
28177,231,About To Sleep
28177,231,Hibernating customers
28178,535,Need Attention
28179,514,Promising
28181,111,Lost customers
28182,131,Lost customers
28183,115,Cannot Lose Them
28184,211,Hibernating customers
28185,215,Cannot Lose Them
28188,214,Cannot Lose Them
28190,534,Need Attention
28192,313,Promising
28194,531,Potential Loyalist
28195,233,Hibernating customers
28197,435,Loyal
28198,114,Cannot Lose Them
28199,253,At Risk
28200,444,Loyal
28201,515,Promising
28202,211,Hibernating customers
28203,541,Potential Loyalist
28204,434,Need Attention
28205,433,Potential Loyalist
28207,213,About To Sleep
28208,431,Potential Loyalist
28209,114,Cannot Lose Them
28211,334,Need Attention
28212,254,At Risk
28213,435,Loyal
28214,335,Loyal
28216,235,At Risk
28218,111,Lost customers
28219,445,Champions
28220,112,Lost customers
28221,554,Champions
28222,511,New Customers
28223,244,At Risk
28225,113,Cannot Lose Them
28226,234,At Risk
28227,332,Hibernating customers
28228,232,Hibernating customers
28229,112,Lost customers
28230,533,Potential Loyalist
28231,233,Hibernating customers
28232,413,Promising
28233,212,Hibernating customers
28234,551,Potential Loyalist
28235,331,About To Sleep
28237,211,Hibernating customers
28238,112,Lost customers
28241,111,Lost customers
28242,215,Cannot Lose Them
28243,311,New Customers
28244,412,New Customers
28245,351,Potential Loyalist
28247,441,Potential Loyalist
28248,333,Potential Loyalist
28249,545,Champions
28250,335,Loyal
28252,534,Need Attention
28253,212,Hibernating customers
28255,533,Potential Loyalist
28256,111,Lost customers
28257,311,New Customers
28258,133,At Risk
28259,532,Potential Loyalist
28260,215,Cannot Lose Them
28262,453,Potential Loyalist
28263,532,Potential Loyalist
28264,213,About To Sleep
28265,434,Need Attention
28266,113,Cannot Lose Them
28268,115,Cannot Lose Them
28269,232,Hibernating customers
28270,113,Cannot Lose Them
28271,231,About To Sleep
28271,231,Hibernating customers
28273,112,Lost customers
28274,245,At Risk
28275,215,Cannot Lose Them
28276,413,Promising
28277,112,Lost customers
28278,241,About To Sleep
28278,241,Hibernating customers
28279,332,Hibernating customers
28280,213,About To Sleep
28281,535,Need Attention
28282,442,Potential Loyalist
28283,215,Cannot Lose Them
28284,513,Promising
28285,334,Need Attention
28286,114,Cannot Lose Them
28287,534,Need Attention
28288,334,Need Attention
28289,214,Cannot Lose Them
28290,113,Cannot Lose Them
28291,435,Loyal
28292,313,Promising
28293,335,Loyal
28294,134,At Risk
28296,415,Promising
28298,533,Potential Loyalist
28299,534,Need Attention
28301,332,Hibernating customers
28302,131,Lost customers
28303,415,Promising
28304,111,Lost customers
28306,231,About To Sleep
28306,231,Hibernating customers
28307,512,New Customers
28308,555,Champions
28309,411,New Customers
28310,311,New Customers
28311,342,Potential Loyalist
28312,215,Cannot Lose Them
28313,532,Potential Loyalist
28314,541,Potential Loyalist
28315,543,Loyal
28316,511,New Customers
28317,345,Loyal
28318,531,Potential Loyalist
28320,112,Lost customers
28322,231,About To Sleep
28322,231,Hibernating customers
28323,435,Loyal
28324,455,Champions
28325,515,Promising
28326,231,About To Sleep
28326,231,Hibernating customers
28327,131,Lost customers
28328,314,Promising
28330,232,Hibernating customers
28331,244,At Risk
28332,544,Champions
28333,332,Hibernating customers
28334,113,Cannot Lose Them
28335,432,Potential Loyalist
28336,435,Loyal
28337,212,Hibernating customers
28339,112,Lost customers
28340,554,Champions
28341,235,At Risk
28342,233,Hibernating customers
28343,214,Cannot Lose Them
28345,215,Cannot Lose Them
28347,514,Promising
28348,553,Potential Loyalist
28349,533,Potential Loyalist
28350,535,Need Attention
28351,213,About To Sleep
28353,112,Lost customers
28354,332,Hibernating customers
28355,131,Lost customers
28357,533,Potential Loyalist
28358,535,Need Attention
28360,211,Hibernating customers
28361,542,Potential Loyalist
28362,442,Potential Loyalist
28365,334,Need Attention
28366,211,Hibernating customers
28370,213,About To Sleep
28371,215,Cannot Lose Them
28372,212,Hibernating customers
28373,514,Promising
28374,231,About To Sleep
28374,231,Hibernating customers
28375,531,Potential Loyalist
28376,411,New Customers
28377,435,Loyal
28378,532,Potential Loyalist
28379,235,At Risk
28380,112,Lost customers
28381,544,Champions
28382,113,Cannot Lose Them
28383,532,Potential Loyalist
28384,554,Champions
28385,135,At Risk
28386,115,Cannot Lose Them
28388,412,New Customers
28389,114,Cannot Lose Them
28390,411,New Customers
28391,141,Lost customers
28392,314,Promising
28393,443,Need Attention
28397,211,Hibernating customers
28398,331,About To Sleep
28399,311,New Customers
28402,213,About To Sleep
28403,215,Cannot Lose Them
28404,515,Promising
28405,343,Need Attention
28407,354,Loyal
28409,112,Lost customers
28410,115,Cannot Lose Them
28411,111,Lost customers
28412,114,Cannot Lose Them
28413,214,Cannot Lose Them
28414,111,Lost customers
28415,532,Potential Loyalist
28416,444,Loyal
28417,354,Loyal
28418,355,Loyal
28419,342,Potential Loyalist
28420,542,Potential Loyalist
28421,112,Lost customers
28422,211,Hibernating customers
28424,443,Need Attention
28425,313,Promising
28427,112,Lost customers
28429,415,Promising
28430,345,Loyal
28431,514,Promising
28432,211,Hibernating customers
28434,454,Champions
28435,115,Cannot Lose Them
28436,214,Cannot Lose Them
28437,331,About To Sleep
28438,413,Promising
28439,244,At Risk
28440,112,Lost customers
28441,413,Promising
28442,212,Hibernating customers
28443,433,Potential Loyalist
28444,434,Need Attention
28445,134,At Risk
28447,111,Lost customers
28448,114,Cannot Lose Them
28450,235,At Risk
28451,112,Lost customers
28452,535,Need Attention
28453,512,New Customers
28454,115,Cannot Lose Them
28455,443,Need Attention
28456,232,Hibernating customers
28458,311,New Customers
28459,111,Lost customers
28461,311,New Customers
28462,134,At Risk
28463,112,Lost customers
28464,211,Hibernating customers
28465,333,Potential Loyalist
28466,453,Potential Loyalist
28470,215,Cannot Lose Them
28471,512,New Customers
28472,111,Lost customers
28473,335,Loyal
28474,113,Cannot Lose Them
28475,532,Potential Loyalist
28478,331,About To Sleep
28479,333,Potential Loyalist
28481,434,Need Attention
28483,412,New Customers
28484,212,Hibernating customers
28485,452,Potential Loyalist
28487,113,Cannot Lose Them
28489,554,Champions
28490,554,Champions
28491,133,At Risk
28492,335,Loyal
28493,315,Promising
28495,211,Hibernating customers
28498,211,Hibernating customers
28499,112,Lost customers
28505,312,About To Sleep
28506,113,Cannot Lose Them
28507,132,Hibernating customers
28508,513,Promising
28511,531,Potential Loyalist
28513,335,Loyal
28514,434,Need Attention
28515,233,Hibernating customers
28516,534,Need Attention
28517,544,Champions
28519,114,Cannot Lose Them
28521,111,Lost customers
28522,534,Need Attention
28523,414,Promising
28524,131,Lost customers
28525,212,Hibernating customers
28526,445,Champions
28527,135,At Risk
28528,115,Cannot Lose Them
28529,335,Loyal
28530,415,Promising
28531,133,At Risk
28532,245,At Risk
28533,215,Cannot Lose Them
28534,435,Loyal
28535,344,Loyal
28536,232,Hibernating customers
28537,113,Cannot Lose Them
28538,434,Need Attention
28539,243,At Risk
28540,435,Loyal
28541,311,New Customers
28544,335,Loyal
28546,435,Loyal
28547,442,Potential Loyalist
28548,435,Loyal
28549,131,Lost customers
28550,511,New Customers
28551,111,Lost customers
28552,342,Potential Loyalist
28553,335,Loyal
28554,332,Hibernating customers
28556,213,About To Sleep
28558,541,Potential Loyalist
28560,431,Potential Loyalist
28561,315,Promising
28562,343,Need Attention
28563,544,Champions
28564,552,Potential Loyalist
28566,332,Hibernating customers
28567,213,About To Sleep
28569,431,Potential Loyalist
28570,412,New Customers
28571,511,New Customers
28573,211,Hibernating customers
28574,231,About To Sleep
28574,231,Hibernating customers
28575,445,Champions
28578,333,Potential Loyalist
28579,314,Promising
28580,113,Cannot Lose Them
28581,114,Cannot Lose Them
28582,554,Champions
28584,532,Potential Loyalist
28585,431,Potential Loyalist
28587,334,Need Attention
28588,515,Promising
28589,132,Hibernating customers
28590,515,Promising
28591,411,New Customers
28592,115,Cannot Lose Them
28593,315,Promising
28595,411,New Customers
28596,533,Potential Loyalist
28597,333,Potential Loyalist
28598,131,Lost customers
28599,533,Potential Loyalist
28600,354,Loyal
28601,413,Promising
28602,333,Potential Loyalist
28604,414,Promising
28605,435,Loyal
28606,543,Loyal
28608,211,Hibernating customers
28609,112,Lost customers
28611,112,Lost customers
28612,315,Promising
28613,455,Champions
28615,235,At Risk
28616,334,Need Attention
28617,113,Cannot Lose Them
28618,111,Lost customers
28619,213,About To Sleep
28620,533,Potential Loyalist
28621,435,Loyal
28623,545,Champions
28624,313,Promising
28625,534,Need Attention
28627,543,Loyal
28628,111,Lost customers
28629,233,Hibernating customers
28630,353,Potential Loyalist
28631,513,Promising
28632,531,Potential Loyalist
28633,414,Promising
28634,532,Potential Loyalist
28635,334,Need Attention
28636,311,New Customers
28637,113,Cannot Lose Them
28639,214,Cannot Lose Them
28640,331,About To Sleep
28642,333,Potential Loyalist
28643,211,Hibernating customers
28646,314,Promising
28647,413,Promising
28648,311,New Customers
28649,445,Champions
28650,215,Cannot Lose Them
28651,232,Hibernating customers
28652,251,About To Sleep
28652,251,Hibernating customers
28653,414,Promising
28656,235,At Risk
28659,535,Need Attention
28660,532,Potential Loyalist
28661,415,Promising
28662,231,About To Sleep
28662,231,Hibernating customers
28663,111,Lost customers
28664,231,About To Sleep
28664,231,Hibernating customers
28665,111,Lost customers
28666,311,New Customers
28667,112,Lost customers
28668,111,Lost customers
28669,134,At Risk
28670,135,At Risk
28671,433,Potential Loyalist
28672,542,Potential Loyalist
28673,111,Lost customers
28677,211,Hibernating customers
28678,545,Champions
28679,434,Need Attention
28680,332,Hibernating customers
28681,355,Loyal
28682,215,Cannot Lose Them
28683,435,Loyal
28684,512,New Customers
28685,111,Lost customers
28686,231,About To Sleep
28686,231,Hibernating customers
28687,411,New Customers
28688,412,New Customers
28689,454,Champions
28690,315,Promising
28691,445,Champions
28692,113,Cannot Lose Them
28693,243,At Risk
28695,112,Lost customers
28696,235,At Risk
28697,231,About To Sleep
28697,231,Hibernating customers
28698,115,Cannot Lose Them
28701,131,Lost customers
28703,544,Champions
28705,433,Potential Loyalist
28706,354,Loyal
28707,311,New Customers
28708,411,New Customers
28709,215,Cannot Lose Them
28711,534,Need Attention
28712,114,Cannot Lose Them
28713,115,Cannot Lose Them
28714,333,Potential Loyalist
28715,513,Promising
28716,232,Hibernating customers
28717,431,Potential Loyalist
28718,433,Potential Loyalist
28719,335,Loyal
28721,531,Potential Loyalist
28722,334,Need Attention
28723,111,Lost customers
28724,112,Lost customers
28726,232,Hibernating customers
28727,545,Champions
28728,112,Lost customers
28729,411,New Customers
28730,511,New Customers
28731,314,Promising
28732,133,At Risk
28733,531,Potential Loyalist
28734,411,New Customers
28736,314,Promising
28737,114,Cannot Lose Them
28738,235,At Risk
28739,115,Cannot Lose Them
28740,333,Potential Loyalist
28741,111,Lost customers
28742,245,At Risk
28743,314,Promising
28744,432,Potential Loyalist
28745,512,New Customers
28746,312,About To Sleep
28747,513,Promising
28748,135,At Risk
28750,511,New Customers
28751,235,At Risk
28752,312,About To Sleep
28755,334,Need Attention
28756,454,Champions
28757,113,Cannot Lose Them
28759,553,Potential Loyalist
28760,535,Need Attention
28761,231,About To Sleep
28761,231,Hibernating customers
28762,113,Cannot Lose Them
28763,215,Cannot Lose Them
28764,354,Loyal
28765,432,Potential Loyalist
28766,313,Promising
28768,431,Potential Loyalist
28770,233,Hibernating customers
28771,534,Need Attention
28772,334,Need Attention
28773,312,About To Sleep
28774,213,About To Sleep
28775,435,Loyal
28776,113,Cannot Lose Them
28778,334,Need Attention
28779,432,Potential Loyalist
28780,211,Hibernating customers
28781,334,Need Attention
28782,314,Promising
28783,514,Promising
28784,511,New Customers
28785,133,At Risk
28786,213,About To Sleep
28787,534,Need Attention
28788,115,Cannot Lose Them
28789,535,Need Attention
28791,455,Champions
28793,233,Hibernating customers
28794,411,New Customers
28795,133,At Risk
28796,211,Hibernating customers
28798,444,Loyal
28799,131,Lost customers
28800,255,At Risk
28801,541,Potential Loyalist
28802,433,Potential Loyalist
28803,333,Potential Loyalist
28805,242,At Risk
28806,235,At Risk
28807,334,Need Attention
28808,234,At Risk
28811,112,Lost customers
28813,144,Cannot Lose Them
28814,454,Champions
28815,544,Champions
28816,443,Need Attention
28817,111,Lost customers
28818,333,Potential Loyalist
28820,111,Lost customers
28823,234,At Risk
28824,113,Cannot Lose Them
